pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
,0111700000,,Shelby,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",122616,,,TRUE,TRUE,DS200
TRUE,0111700000,,Shelby,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",122616,,,,,AutoMARK
,0111900000,,Sumter,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",10044,,,TRUE,TRUE,Model 100
TRUE,0111900000,,Sumter,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",10044,,,,,AutoMARK
,0112100000,,Talladega,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",48297,,,TRUE,TRUE,DS200
TRUE,0112100000,,Talladega,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",48297,,,,,AutoMARK
,0112300000,,Tallapoosa,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",28031,,,TRUE,TRUE,DS200
TRUE,0112300000,,Tallapoosa,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",28031,,,,,AutoMARK
,0112500000,,Tuscaloosa,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",115750,,,TRUE,TRUE,DS200
TRUE,0112500000,,Tuscaloosa,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",115750,,,,,AutoMARK
,0112700000,,Walker,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",42583,,,TRUE,TRUE,Model 100
TRUE,0112700000,,Walker,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",42583,,,,,AutoMARK
,0112900000,,Washington,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",13375,,,TRUE,TRUE,DS200
TRUE,0112900000,,Washington,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",13375,,,,,AutoMARK
,0113100000,,Wilcox,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",9141,,,TRUE,TRUE,DS200
TRUE,0113100000,,Wilcox,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",9141,,,,,AutoMARK
,0113300000,,Winston,County,Warren Stewart,,Election Systems & Software,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,TRUE,,TRUE,,Optical Scan,"June 30, 2015",15794,,,TRUE,TRUE,DS200
TRUE,0113300000,,Winston,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,AL,,,,,,Ballot Marking Device or System,"June 30, 2015",15794,,,,,AutoMARK
,0500100000,,Arkansas,County,Warren Stewart,,Election Systems & Software,,,http://www.stuttgartdailyleader.com/news/20160620/arco-to-get-new-voting-machines,AR,,TRUE,,TRUE,,Optical Scan,"June 21, 2016",10225,,TRUE,TRUE,TRUE,DS200
TRUE,0500100000,,Arkansas,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.stuttgartdailyleader.com/news/20160620/arco-to-get-new-voting-machines,AR,,,TRUE,,,Ballot Marking Device or System,"June 21, 2016",10225,,,,,ExpressVote
,0500300000,TRUE,Ashley,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",11959,,,TRUE,TRUE,Model 650
TRUE,0500300000,,Ashley,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,TRUE,,,DRE-Touchscreen,"February 24, 2014",11959,,TRUE,,,iVotronic
,0500500000,,Baxter,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,,TRUE,,Optical Scan,"February 24, 2014",28617,,,TRUE,TRUE,Model 100
TRUE,0500500000,,Baxter,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,TRUE,,,DRE-Touchscreen,"February 24, 2014",28617,,TRUE,,,iVotronic
TRUE,0500700000,,Benton,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",129512,,TRUE,TRUE,,iVotronic
,0500700000,,Benton,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",129512,,,,TRUE,Model 650
,0500900000,,Boone,County,Warren Stewart,,Election Systems & Software,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,AR,,TRUE,,TRUE,,Optical Scan,5/23/2016,22262,,TRUE,TRUE,TRUE,DS200
TRUE,0500900000,,Boone,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,AR,,,TRUE,,,Ballot Marking Device or System,5/28/2016,22262,,,,,ExpressVote
TRUE,0501100000,,Bradley,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",5395,,TRUE,TRUE,,iVotronic
,0501100000,,Bradley,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",5395,,,,TRUE,Model 100
TRUE,0501300000,,Calhoun,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",3534,,TRUE,TRUE,,iVotronic
,0501300000,,Calhoun,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",3534,,,,TRUE,N/A
,0501500000,TRUE,Carroll,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",14883,,,TRUE,,Model 650
TRUE,0501500000,,Carroll,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,TRUE,,,DRE-Touchscreen,"February 24, 2014",14883,,TRUE,,,iVotronic
,0501700000,,Chicot,County,Warren Stewart,,Election Systems & Software,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,AR,,TRUE,,TRUE,,Optical Scan,5/23/2016,6676,,TRUE,TRUE,TRUE,DS200
TRUE,0501700000,,Chicot,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,AR,,,TRUE,,,Ballot Marking Device or System,5/28/2016,6676,,,,,ExpressVote
TRUE,0501900000,,Clark,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",12665,,TRUE,TRUE,,iVotronic
,0501900000,,Clark,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",12665,,,,TRUE,Model 100
TRUE,0502100000,,Clay,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",8445,,TRUE,TRUE,,iVotronic
,0502100000,,Clay,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",8445,,,,,Model 100
,0502100000,,Clay,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,,,Hand Counted Paper Ballots,"February 24, 2014",8445,,,,TRUE,N/A
TRUE,0502300000,,Cleburne,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",17796,,TRUE,TRUE,,iVotronic
,0502300000,,Cleburne,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,,,Optical Scan,"February 24, 2014",17796,,,,,Model 100
,0502300000,,Cleburne,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",17796,,,,TRUE,N/A
,0502500000,,Cleveland,County,Warren Stewart,,Election Systems & Software,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,AR,,TRUE,,TRUE,,Optical Scan,5/23/2016,4910,,TRUE,TRUE,TRUE,DS200
TRUE,0502500000,,Cleveland,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,AR,,,TRUE,,,Ballot Marking Device or System,5/28/2016,4910,,,,,ExpressVote
,0502700000,,Columbia,County,Warren Stewart,,Election Systems & Software,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,AR,,TRUE,,TRUE,,Optical Scan,5/23/2016,14255,,TRUE,TRUE,TRUE,DS200
TRUE,0502700000,,Columbia,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,AR,,,TRUE,,,Ballot Marking Device or System,5/28/2016,14255,,,,,ExpressVote
TRUE,0502900000,,Conway,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",11127,,TRUE,TRUE,,iVotronic
,0502900000,,Conway,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",11127,,,,,Model 100
,0502900000,,Conway,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,,,Hand Counted Paper Ballots,"February 24, 2014",11127,,,,TRUE,N/A
,0503100000,,Craighead,County,Warren Stewart,,Election Systems & Software,,,http://kasu.org/post/craighead-county-voters-will-use-new-machines-next-november,AR,,TRUE,,,,Optical Scan,"October 15, 2015",54491,,TRUE,TRUE,TRUE,DS200
TRUE,0503100000,,Craighead,County,Warren Stewart,,Election Systems & Software,,TRUE,http://kasu.org/post/craighead-county-voters-will-use-new-machines-next-november,AR,,,TRUE,,,Ballot Marking Device or System,"October 15, 2015",54491,,,,,ExpressVote
,0503100000,,Craighead,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",54491,,,,TRUE,Model 650
TRUE,0503300000,,Crawford,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",30499,,TRUE,TRUE,,iVotronic
,0503300000,,Crawford,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",30499,,,,TRUE,Model 100
TRUE,0503500000,,Crittenden,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",29729,,TRUE,TRUE,,iVotronic
,0503500000,,Crittenden,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",29729,,,,TRUE,Model 100
TRUE,0503700000,,Cross,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",10625,,TRUE,TRUE,,iVotronic
,0503700000,,Cross,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",10625,,,,TRUE,Model 100
TRUE,0503900000,,Dallas,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",4737,,TRUE,TRUE,,iVotronic
,0503900000,,Dallas,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",4737,,,,TRUE,Model 100
TRUE,0504100000,,Desha,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",7709,,TRUE,TRUE,,iVotronic
,0504100000,,Desha,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,,,Optical Scan,"February 24, 2014",7709,,,,,Model 100
,0504100000,,Desha,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",7709,,,,TRUE,N/A
TRUE,0504300000,,Drew,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",10493,,TRUE,TRUE,,iVotronic
,0504300000,,Drew,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",10493,,,,TRUE,N/A
,0504500000,TRUE,Faulkner,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",69266,,,TRUE,TRUE,Model 650
TRUE,0504500000,,Faulkner,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,TRUE,,,DRE-Touchscreen,"February 24, 2014",69266,,TRUE,,,iVotronic
TRUE,0504700000,,Franklin,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",9996,,TRUE,TRUE,,iVotronic
,0504700000,,Franklin,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",9996,,,,TRUE,N/A
TRUE,0504900000,,Fulton,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",7258,,TRUE,TRUE,,iVotronic
,0504900000,,Fulton,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",7258,,,,TRUE,N/A
,0505100000,,Garland,County,Warren Stewart,,Election Systems & Software,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,AR,,TRUE,,TRUE,,Optical Scan,5/23/2016,64460,,TRUE,TRUE,TRUE,DS200
TRUE,0505100000,,Garland,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,AR,,,TRUE,,,Ballot Marking Device or System,5/28/2016,64460,,,,,ExpressVote
TRUE,0505300000,,Grant,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",10036,,TRUE,TRUE,,iVotronic
,0505300000,,Grant,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",10036,,,,TRUE,N/A
TRUE,0505500000,,Greene,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",20173,,TRUE,TRUE,,iVotronic
,0505500000,,Greene,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Hand Counted Paper Ballots,"February 24, 2014",20173,,,,TRUE,N/A
TRUE,0505700000,,Hempstead,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,TRUE,TRUE,,,DRE-Touchscreen,"February 24, 2014",11352,,TRUE,TRUE,,iVotronic
,0505700000,,Hempstead,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,TRUE,,Optical Scan,"February 24, 2014",11352,,,,,Model 100
,0505700000,,Hempstead,County,Warren Stewart,,Not Applicable,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,AR,,,,,,Hand Counted Paper Ballots,"February 24, 2014",11352,,,,TRUE,N/A
