fips_code,state,county,division,jurisdiction_type,equip_type,make,model,pp_std,pp_std_pc,pp_std_cc,pp_acc,pp_acc_pc,pp_acc_cc,ev_std,ev_acc,abs_ballots,prov_ballots,all_vbm,vbm_acc,other,source,date_obtained,coder
0112100000,AL,Talladega,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112100000,AL,Talladega,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112300000,AL,Tallapoosa,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112300000,AL,Tallapoosa,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112500000,AL,Tuscaloosa,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112500000,AL,Tuscaloosa,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112700000,AL,Walker,,County,Optical Scan,Election Systems & Software,Model 100,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112700000,AL,Walker,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112900000,AL,Washington,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0112900000,AL,Washington,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0113100000,AL,Wilcox,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0113100000,AL,Wilcox,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0113300000,AL,Winston,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0113300000,AL,Winston,,County,Ballot Marking Device or System,Election Systems & Software,AutoMARK,,,,TRUE,TRUE,,,,,,,,,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,"June 30, 2015",Warren Stewart
0100000000,AL,,,State,,,,,,,,,,,,,,,,,,,
0500100000,AR,Arkansas,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://www.stuttgartdailyleader.com/news/20160620/arco-to-get-new-voting-machines,"June 21, 2016",Warren Stewart
0500100000,AR,Arkansas,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.stuttgartdailyleader.com/news/20160620/arco-to-get-new-voting-machines,"June 21, 2016",Warren Stewart
0500300000,AR,Ashley,,County,Optical Scan,Election Systems & Software,Model 650,TRUE,,TRUE,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500300000,AR,Ashley,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,,,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500500000,AR,Baxter,,County,Optical Scan,Election Systems & Software,Model 100,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500500000,AR,Baxter,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,,,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500700000,AR,Benton,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500700000,AR,Benton,,County,Optical Scan,Election Systems & Software,Model 650,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0500900000,AR,Boone,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,5/23/2016,Warren Stewart
0500900000,AR,Boone,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,5/28/2016,Warren Stewart
0501100000,AR,Bradley,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501100000,AR,Bradley,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501300000,AR,Calhoun,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501300000,AR,Calhoun,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501500000,AR,Carroll,,County,Optical Scan,Election Systems & Software,Model 650,TRUE,,TRUE,,,,,,TRUE,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501500000,AR,Carroll,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,,,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501700000,AR,Chicot,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,5/23/2016,Warren Stewart
0501700000,AR,Chicot,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,5/28/2016,Warren Stewart
0501900000,AR,Clark,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0501900000,AR,Clark,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502100000,AR,Clay,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502100000,AR,Clay,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502100000,AR,Clay,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502300000,AR,Cleburne,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502300000,AR,Cleburne,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502300000,AR,Cleburne,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502500000,AR,Cleveland,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,5/23/2016,Warren Stewart
0502500000,AR,Cleveland,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,5/28/2016,Warren Stewart
0502700000,AR,Columbia,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,5/23/2016,Warren Stewart
0502700000,AR,Columbia,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,5/28/2016,Warren Stewart
0502900000,AR,Conway,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502900000,AR,Conway,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0502900000,AR,Conway,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503100000,AR,Craighead,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,,TRUE,,,,http://kasu.org/post/craighead-county-voters-will-use-new-machines-next-november,"October 15, 2015",Warren Stewart
0503100000,AR,Craighead,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://kasu.org/post/craighead-county-voters-will-use-new-machines-next-november,"October 15, 2015",Warren Stewart
0503100000,AR,Craighead,,County,Optical Scan,Election Systems & Software,Model 650,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503300000,AR,Crawford,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503300000,AR,Crawford,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503500000,AR,Crittenden,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503500000,AR,Crittenden,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503700000,AR,Cross,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503700000,AR,Cross,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503900000,AR,Dallas,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0503900000,AR,Dallas,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504100000,AR,Desha,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504100000,AR,Desha,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504100000,AR,Desha,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504300000,AR,Drew,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504300000,AR,Drew,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504500000,AR,Faulkner,,County,Optical Scan,Election Systems & Software,Model 650,TRUE,,TRUE,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504500000,AR,Faulkner,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,,,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504700000,AR,Franklin,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504700000,AR,Franklin,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504900000,AR,Fulton,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0504900000,AR,Fulton,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505100000,AR,Garland,,County,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,,,,http://m.arkansasonline.com/news/2016/may/20/state-awards-washington-county-1-2-mill/,5/23/2016,Warren Stewart
0505100000,AR,Garland,,County,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,TRUE,,,,,,http://www.arkansasonline.com/news/2016/may/25/in-5-counties-ballot-systems-set-for-up/?f=news-arkansas#/,5/28/2016,Warren Stewart
0505300000,AR,Grant,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505300000,AR,Grant,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505500000,AR,Greene,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505500000,AR,Greene,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505700000,AR,Hempstead,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505700000,AR,Hempstead,,County,Optical Scan,Election Systems & Software,Model 100,,,,,,,,,TRUE,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505700000,AR,Hempstead,,County,Hand Counted Paper Ballots,Not Applicable,N/A,,,,,,,,,,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505900000,AR,Hot Spring,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0505900000,AR,Hot Spring,,County,Optical Scan,Election Systems & Software,Model 650,,,,,,,,,TRUE,TRUE,,,,http://www.malvern-online.com/content/election-commission-receives-model-650,"February 24, 2014",Warren Stewart
0506100000,AR,Howard,,County,Optical Scan,Election Systems & Software,Model 650,TRUE,,TRUE,,,,,,TRUE,TRUE,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0506100000,AR,Howard,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,,,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
0506300000,AR,Independence,,County,DRE-Touchscreen,Election Systems & Software,iVotronic,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,,http://www.sos.arkansas.gov/elections/Pages/votingMachines.aspx,"February 24, 2014",Warren Stewart
